,index,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Country,Debut Year,Last Year,Total Years,Innings per Matches,Not outs per innings,Arithmatic Average of Total Runs by Inns Played,Not Out when scored highest,HS Numeric,100's per innings,50's per innings,0's per innings,4s numeric,6s numeric,boundaries,4s per Inns,6s per Inns,Boundary Ave per Inns,boundaries per innings,runs scored by boundaries,boundaries to runs ratio,runs without boundaries,BF without boundaries,Strike Rate without boundaries,Avg runs per year
550,1307,A Flintoff ,1999-2009,138,119.0,16.0,3293.0,123,31.97,3694.0,89.14,3.0,18.0,9.0,299,92,ENGLAND,1999,2009,10,0.8623188405797102,0.13445378151260504,27.672268907563026,0,123,0.025210084033613446,0.15126050420168066,0.07563025210084033,299,92,391,2.5126050420168067,0.773109243697479,14.689075630252102,3.2857142857142856,1748,0.5308229577892499,1545.0,3303.0,46.775658492279746,329.3
551,1310,NA Foster ,1984-1989,48,25.0,12.0,150.0,24,11.53,244.0,61.47,0.0,0.0,3.0,9,0,ENGLAND,1984,1989,5,0.5208333333333334,0.48,6.0,0,24,0.0,0.0,0.12,9,0,9,0.36,0.0,1.44,0.36,36,0.24,114.0,235.0,48.51063829787234,30.0
552,1313,ARC Fraser ,1989-1999,42,20.0,9.0,141.0,38*,12.81,208.0,67.78,0.0,0.0,1.0,15,2,ENGLAND,1989,1999,10,0.47619047619047616,0.45,7.05,1,38,0.0,0.0,0.05,15,2,17,0.75,0.1,3.6,0.85,72,0.5106382978723404,69.0,191.0,36.12565445026178,14.1
553,1315,MW Gatting ,1977-1993,92,88.0,17.0,2095.0,115*,29.5,2968.0,70.58,1.0,9.0,4.0,165,11,ENGLAND,1977,1993,16,0.9565217391304348,0.19318181818181818,23.806818181818183,1,115,0.011363636363636364,0.10227272727272728,0.045454545454545456,165,11,176,1.875,0.125,8.25,2.0,726,0.34653937947494035,1369.0,2792.0,49.03295128939828,130.9375
554,1317,AF Giles ,1997-2005,62,35.0,13.0,385.0,41,17.5,551.0,69.87,0.0,0.0,2.0,24,4,ENGLAND,1997,2005,8,0.5645161290322581,0.37142857142857144,11.0,0,41,0.0,0.0,0.05714285714285714,24,4,28,0.6857142857142857,0.11428571428571428,3.428571428571429,0.8,120,0.3116883116883117,265.0,523.0,50.66921606118547,48.125
555,1318,GA Gooch ,1976-1995,125,122.0,6.0,4290.0,142,36.98,6932.0,61.88,8.0,23.0,4.0,407+,15,ENGLAND,1976,1995,19,0.976,0.04918032786885246,35.16393442622951,0,142,0.06557377049180328,0.1885245901639344,0.03278688524590164,407,15,422,3.3360655737704916,0.12295081967213115,14.081967213114753,3.459016393442623,1718,0.40046620046620046,2572.0,6510.0,39.5084485407066,225.78947368421052
556,1319,D Gough ,1994-2006,158,87.0,38.0,609.0,46*,12.42,947.0,64.3,0.0,0.0,10.0,43,5,ENGLAND,1994,2006,12,0.5506329113924051,0.4367816091954023,7.0,1,46,0.0,0.0,0.11494252873563218,43,5,48,0.4942528735632184,0.05747126436781609,2.32183908045977,0.5517241379310345,202,0.33169129720853857,407.0,899.0,45.272525027808676,50.75
557,1321,DI Gower ,1978-1991,114,111.0,8.0,3170.0,158,30.77,4218.0,75.15,7.0,12.0,6.0,290,22,ENGLAND,1978,1991,13,0.9736842105263158,0.07207207207207207,28.55855855855856,0,158,0.06306306306306306,0.10810810810810811,0.05405405405405406,290,22,312,2.6126126126126126,0.1981981981981982,11.63963963963964,2.810810810810811,1292,0.4075709779179811,1878.0,3906.0,48.07987711213518,243.84615384615384
558,1324,AW Greig ,1972-1977,22,19.0,3.0,269.0,48,16.81,378.0,71.16,0.0,0.0,1.0,19,3,ENGLAND,1972,1977,5,0.8636363636363636,0.15789473684210525,14.157894736842104,0,48,0.0,0.0,0.05263157894736842,19,3,22,1.0,0.15789473684210525,4.947368421052632,1.1578947368421053,94,0.34944237918215615,175.0,356.0,49.157303370786515,53.8
559,1326,AD Hales ,2014-2019,70,67.0,3.0,2419.0,171,37.79,2527.0,95.72,6.0,14.0,5.0,276,50,ENGLAND,2014,2019,5,0.9571428571428572,0.04477611940298507,36.1044776119403,0,171,0.08955223880597014,0.208955223880597,0.07462686567164178,276,50,326,4.119402985074627,0.746268656716418,20.955223880597018,4.865671641791045,1404,0.5804051260851592,1015.0,2201.0,46.11540208995911,483.8
560,1328,SJ Harmison ,2002-2009,58,25.0,14.0,91.0,18*,8.27,141.0,64.53,0.0,0.0,3.0,3,0,ENGLAND,2002,2009,7,0.43103448275862066,0.56,3.64,1,18,0.0,0.0,0.12,3,0,3,0.12,0.0,0.48,0.12,12,0.13186813186813187,79.0,138.0,57.2463768115942,13.0
561,1331,EE Hemmings ,1982-1991,33,12.0,6.0,30.0,8*,5.0,61.0,49.18,0.0,0.0,1.0,1,0,ENGLAND,1982,1991,9,0.36363636363636365,0.5,2.5,1,8,0.0,0.0,0.08333333333333333,1,0,1,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,4,0.13333333333333333,26.0,60.0,43.333333333333336,3.3333333333333335
562,1332,M Hendrick ,1973-1981,22,10.0,5.0,6.0,2*,1.2,22.0,27.27,0.0,0.0,3.0,0,0,ENGLAND,1973,1981,8,0.45454545454545453,0.5,0.6,1,2,0.0,0.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,22.0,27.27272727272727,0.75
563,1333,GA Hick ,1991-2001,120,118.0,15.0,3846.0,126*,37.33,5191.0,74.08,5.0,27.0,10.0,278,41,ENGLAND,1991,2001,10,0.9833333333333333,0.1271186440677966,32.59322033898305,1,126,0.0423728813559322,0.2288135593220339,0.0847457627118644,278,41,319,2.3559322033898304,0.3474576271186441,11.508474576271187,2.7033898305084745,1358,0.3530941237649506,2488.0,4872.0,51.06732348111659,384.6
564,1334,MJ Hoggard ,2001-2006,26,6.0,2.0,17.0,7,4.25,30.0,56.66,0.0,0.0,1.0,0,0,ENGLAND,2001,2006,5,0.23076923076923078,0.3333333333333333,2.8333333333333335,0,7,0.0,0.0,0.16666666666666666,0,0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,30.0,56.666666666666664,3.4
565,1336,BC Hollioake ,1997-2002,20,17.0,2.0,309.0,63,20.6,381.0,81.1,0.0,2.0,3.0,34,3,ENGLAND,1997,2002,5,0.85,0.11764705882352941,18.176470588235293,0,63,0.0,0.11764705882352941,0.17647058823529413,34,3,37,2.0,0.17647058823529413,9.058823529411764,2.176470588235294,154,0.49838187702265374,155.0,344.0,45.05813953488372,61.8
566,1338,N Hussain ,1989-2003,88,87.0,10.0,2332.0,115,30.28,3481.0,66.99,1.0,16.0,6.0,208,15,ENGLAND,1989,2003,14,0.9886363636363636,0.11494252873563218,26.804597701149426,0,115,0.011494252873563218,0.1839080459770115,0.06896551724137931,208,15,223,2.3908045977011496,0.1724137931034483,10.597701149425289,2.5632183908045976,922,0.395368782161235,1410.0,3258.0,43.278084714548804,166.57142857142858
567,1341,RK Illingworth ,1991-1996,25,11.0,5.0,68.0,14,11.33,119.0,57.14,0.0,0.0,0.0,4,0,ENGLAND,1991,1996,5,0.44,0.45454545454545453,6.181818181818182,0,14,0.0,0.0,0.0,4,0,4,0.36363636363636365,0.0,1.4545454545454546,0.36363636363636365,16,0.23529411764705882,52.0,115.0,45.21739130434783,13.6
568,1342,RC Irani ,1996-2003,31,30.0,5.0,360.0,53,14.4,549.0,65.57,0.0,1.0,7.0,23,2,ENGLAND,1996,2003,7,0.967741935483871,0.16666666666666666,12.0,0,53,0.0,0.03333333333333333,0.23333333333333334,23,2,25,0.7666666666666667,0.06666666666666667,3.466666666666667,0.8333333333333334,104,0.28888888888888886,256.0,524.0,48.854961832061065,51.42857142857143
569,1343,RD Jackman ,1974-1983,15,9.0,1.0,54.0,14,6.75,93.0,58.06,0.0,0.0,1.0,3,0,ENGLAND,1974,1983,9,0.6,0.1111111111111111,6.0,0,14,0.0,0.0,0.1111111111111111,3,0,3,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,12,0.2222222222222222,42.0,90.0,46.666666666666664,6.0
570,1345,PW Jarvis ,1988-1993,16,8.0,2.0,31.0,16*,5.16,39.0,79.48,0.0,0.0,2.0,1,1,ENGLAND,1988,1993,5,0.5,0.25,3.875,1,16,0.0,0.0,0.25,1,1,2,0.125,0.125,1.25,0.25,10,0.3225806451612903,21.0,37.0,56.75675675675676,6.2
571,1350,CJ Jordan ,2013-2020,34,23.0,9.0,170.0,38*,12.14,193.0,88.08,0.0,0.0,3.0,12,5,ENGLAND,2013,2020,7,0.6764705882352942,0.391304347826087,7.391304347826087,1,38,0.0,0.0,0.13043478260869565,12,5,17,0.5217391304347826,0.21739130434782608,3.391304347826087,0.7391304347826086,78,0.4588235294117647,92.0,176.0,52.27272727272727,24.285714285714285
572,1355,NV Knight ,1996-2003,100,100.0,10.0,3637.0,125*,40.41,5085.0,71.52,5.0,25.0,6.0,327,21,ENGLAND,1996,2003,7,1.0,0.1,36.37,1,125,0.05,0.25,0.06,327,21,348,3.27,0.21,14.34,3.48,1434,0.3942810008248557,2203.0,4737.0,46.5062275701921,519.5714285714286
573,1356,APE Knott ,1971-1977,20,14.0,4.0,200.0,50,20.0,247.0,80.97,0.0,1.0,2.0,17,1,ENGLAND,1971,1977,6,0.7,0.2857142857142857,14.285714285714286,0,50,0.0,0.07142857142857142,0.14285714285714285,17,1,18,1.2142857142857142,0.07142857142857142,5.285714285714286,1.2857142857142858,74,0.37,126.0,229.0,55.021834061135365,33.333333333333336
574,1357,AJ Lamb ,1982-1992,122,118.0,16.0,4010.0,118,39.31,5308.0,75.54,4.0,26.0,8.0,328,30,ENGLAND,1982,1992,10,0.9672131147540983,0.13559322033898305,33.983050847457626,0,118,0.03389830508474576,0.22033898305084745,0.06779661016949153,328,30,358,2.7796610169491527,0.2542372881355932,12.64406779661017,3.0338983050847457,1492,0.372069825436409,2518.0,4950.0,50.868686868686865,401.0
575,1358,W Larkins ,1979-1991,25,24.0,0.0,591.0,124,24.62,1047.0,56.44,1.0,0.0,3.0,67+,3+,ENGLAND,1979,1991,12,0.96,0.0,24.625,0,124,0.041666666666666664,0.0,0.125,67,3,70,2.7916666666666665,0.125,11.916666666666666,2.9166666666666665,286,0.48392554991539766,305.0,977.0,31.218014329580345,49.25
576,1360,JK Lever ,1976-1982,22,11.0,4.0,56.0,27*,8.0,152.0,36.84,0.0,0.0,1.0,2,0,ENGLAND,1976,1982,6,0.5,0.36363636363636365,5.090909090909091,1,27,0.0,0.0,0.09090909090909091,2,0,2,0.18181818181818182,0.0,0.7272727272727273,0.18181818181818182,8,0.14285714285714285,48.0,150.0,32.0,9.333333333333334
577,1362,CC Lewis ,1990-1998,53,40.0,14.0,374.0,33,14.38,459.0,81.48,0.0,0.0,6.0,25,6,ENGLAND,1990,1998,8,0.7547169811320755,0.35,9.35,0,33,0.0,0.0,0.15,25,6,31,0.625,0.15,3.4,0.775,136,0.36363636363636365,238.0,428.0,55.60747663551402,46.75
578,1365,D Lloyd ,1973-1980,8,8.0,1.0,285.0,116*,40.71,526.0,54.18,1.0,0.0,0.0,25,1,ENGLAND,1973,1980,7,1.0,0.125,35.625,1,116,0.125,0.0,0.0,25,1,26,3.125,0.125,13.25,3.25,106,0.3719298245614035,179.0,500.0,35.8,40.714285714285715
579,1377,SI Mahmood ,2004-2009,26,15.0,4.0,85.0,22*,7.72,101.0,84.15,0.0,0.0,3.0,8,1,ENGLAND,2004,2009,5,0.5769230769230769,0.26666666666666666,5.666666666666667,1,22,0.0,0.0,0.2,8,1,9,0.5333333333333333,0.06666666666666667,2.533333333333333,0.6,38,0.4470588235294118,47.0,92.0,51.08695652173913,17.0
580,1380,VJ Marks ,1980-1988,34,24.0,3.0,285.0,44,13.57,434.0,65.66,0.0,0.0,0.0,16,0,ENGLAND,1980,1988,8,0.7058823529411765,0.125,11.875,0,44,0.0,0.0,0.0,16,0,16,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,64,0.22456140350877193,221.0,418.0,52.87081339712919,35.625
581,1383,MP Maynard ,1994-2000,14,12.0,1.0,156.0,41,14.18,225.0,69.33,0.0,0.0,1.0,10,1,ENGLAND,1994,2000,6,0.8571428571428571,0.08333333333333333,13.0,0,41,0.0,0.0,0.08333333333333333,10,1,11,0.8333333333333334,0.08333333333333333,3.8333333333333335,0.9166666666666666,46,0.2948717948717949,110.0,214.0,51.4018691588785,26.0
582,1385,G Miller ,1977-1984,25,18.0,2.0,136.0,46,8.5,265.0,51.32,0.0,0.0,3.0,12,0,ENGLAND,1977,1984,7,0.72,0.1111111111111111,7.555555555555555,0,46,0.0,0.0,0.16666666666666666,12,0,12,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,48,0.35294117647058826,88.0,253.0,34.78260869565217,19.428571428571427
583,1386,EJG Morgan ,2009-2021,223,205.0,32.0,6957.0,148,40.21,7401.0,94.0,13.0,42.0,13.0,588,202,ENGLAND,2009,2021,12,0.9192825112107623,0.15609756097560976,33.93658536585366,0,148,0.06341463414634146,0.2048780487804878,0.06341463414634146,588,202,790,2.868292682926829,0.9853658536585366,17.385365853658534,3.8536585365853657,3564,0.5122897800776197,3393.0,6611.0,51.32355165633036,579.75
584,1389,AD Mullally ,1996-2001,50,25.0,10.0,86.0,20,5.73,238.0,36.13,0.0,0.0,6.0,10,1,ENGLAND,1996,2001,5,0.5,0.4,3.44,0,20,0.0,0.0,0.24,10,1,11,0.4,0.04,1.84,0.44,46,0.5348837209302325,40.0,227.0,17.62114537444934,17.2
585,1392,CM Old ,1973-1981,32,25.0,7.0,338.0,51*,18.77,401.0,84.28,0.0,1.0,4.0,29,6,ENGLAND,1973,1981,8,0.78125,0.28,13.52,1,51,0.0,0.04,0.16,29,6,35,1.16,0.24,6.08,1.4,152,0.44970414201183434,186.0,366.0,50.81967213114754,42.25
586,1398,SR Patel ,2008-2013,36,22.0,7.0,482.0,70*,32.13,517.0,93.23,0.0,1.0,1.0,37,12,ENGLAND,2008,2013,5,0.6111111111111112,0.3181818181818182,21.90909090909091,1,70,0.0,0.045454545454545456,0.045454545454545456,37,12,49,1.6818181818181819,0.5454545454545454,10.0,2.227272727272727,220,0.45643153526970953,262.0,468.0,55.98290598290598,96.4
587,1399,KP Pietersen ,2004-2013,134,123.0,16.0,4422.0,130,41.32,5100.0,86.7,9.0,25.0,7.0,427,76,ENGLAND,2004,2013,9,0.917910447761194,0.13008130081300814,35.951219512195124,0,130,0.07317073170731707,0.2032520325203252,0.056910569105691054,427,76,503,3.4715447154471546,0.6178861788617886,17.59349593495935,4.0894308943089435,2164,0.4893713251922207,2258.0,4597.0,49.11899064607353,491.3333333333333
588,1400,LE Plunkett ,2005-2019,89,50.0,19.0,646.0,56,20.83,629.0,102.7,0.0,1.0,3.0,53,18,ENGLAND,2005,2019,14,0.5617977528089888,0.38,12.92,0,56,0.0,0.02,0.06,53,18,71,1.06,0.36,6.4,1.42,320,0.4953560371517028,326.0,558.0,58.422939068100355,46.142857142857146
589,1402,DR Pringle ,1982-1993,44,30.0,12.0,425.0,49*,23.61,616.0,68.99,0.0,0.0,1.0,26,3,ENGLAND,1982,1993,11,0.6818181818181818,0.4,14.166666666666666,1,49,0.0,0.0,0.03333333333333333,26,3,29,0.8666666666666667,0.1,4.066666666666666,0.9666666666666667,122,0.28705882352941176,303.0,587.0,51.618398637137986,38.63636363636363
590,1403,MJ Prior ,2004-2011,68,62.0,9.0,1282.0,87,24.18,1670.0,76.76,0.0,3.0,5.0,141,6,ENGLAND,2004,2011,7,0.9117647058823529,0.14516129032258066,20.677419354838708,0,87,0.0,0.04838709677419355,0.08064516129032258,141,6,147,2.274193548387097,0.0967741935483871,9.67741935483871,2.370967741935484,600,0.46801872074882994,682.0,1523.0,44.78003939592909,183.14285714285714
591,1406,MR Ramprakash ,1991-2001,18,18.0,4.0,376.0,51,26.85,544.0,69.11,0.0,1.0,0.0,22,5,ENGLAND,1991,2001,10,1.0,0.2222222222222222,20.88888888888889,0,51,0.0,0.05555555555555555,0.0,22,5,27,1.2222222222222223,0.2777777777777778,6.555555555555556,1.5,118,0.31382978723404253,258.0,517.0,49.90328820116054,37.6
592,1407,DW Randall ,1976-1985,49,45.0,5.0,1067.0,88,26.67,1702.0,62.69,0.0,5.0,4.0,82,7,ENGLAND,1976,1985,9,0.9183673469387755,0.1111111111111111,23.711111111111112,0,88,0.0,0.1111111111111111,0.08888888888888889,82,7,89,1.8222222222222222,0.15555555555555556,8.222222222222221,1.9777777777777779,370,0.3467666354264292,697.0,1613.0,43.21140731556107,118.55555555555556
593,1409,AU Rashid ,2009-2021,112,50.0,14.0,663.0,69,18.41,654.0,101.37,0.0,1.0,5.0,69,9,ENGLAND,2009,2021,12,0.44642857142857145,0.28,13.26,0,69,0.0,0.02,0.1,69,9,78,1.38,0.18,6.6,1.56,330,0.497737556561086,333.0,576.0,57.8125,55.25
594,1410,CMW Read ,2000-2006,36,24.0,7.0,300.0,30*,17.64,410.0,73.17,0.0,0.0,4.0,21,6,ENGLAND,2000,2006,6,0.6666666666666666,0.2916666666666667,12.5,1,30,0.0,0.0,0.16666666666666666,21,6,27,0.875,0.25,5.0,1.125,120,0.4,180.0,383.0,46.99738903394256,50.0
595,1411,DA Reeve ,1991-1996,29,21.0,9.0,291.0,35,24.25,389.0,74.8,0.0,0.0,0.0,19,0,ENGLAND,1991,1996,5,0.7241379310344828,0.42857142857142855,13.857142857142858,0,35,0.0,0.0,0.0,19,0,19,0.9047619047619048,0.0,3.619047619047619,0.9047619047619048,76,0.2611683848797251,215.0,370.0,58.108108108108105,58.2
596,1412,SJ Rhodes ,1989-1995,9,8.0,2.0,107.0,56,17.83,150.0,71.33,0.0,1.0,0.0,7,1,ENGLAND,1989,1995,6,0.8888888888888888,0.25,13.375,0,56,0.0,0.125,0.0,7,1,8,0.875,0.125,4.25,1.0,34,0.3177570093457944,73.0,142.0,51.40845070422535,17.833333333333332
597,1413,CJ Richards ,1981-1988,22,16.0,3.0,154.0,50,11.84,264.0,58.33,0.0,1.0,3.0,7,0,ENGLAND,1981,1988,7,0.7272727272727273,0.1875,9.625,0,50,0.0,0.0625,0.1875,7,0,7,0.4375,0.0,1.75,0.4375,28,0.18181818181818182,126.0,257.0,49.0272373540856,22.0
598,1416,GRJ Roope ,1973-1978,8,8.0,0.0,173.0,44,21.62,342.0,50.58,0.0,0.0,1.0,7,2,ENGLAND,1973,1978,5,1.0,0.0,21.625,0,44,0.0,0.0,0.125,7,2,9,0.875,0.25,5.0,1.125,40,0.23121387283236994,133.0,333.0,39.93993993993994,34.6
599,1417,JE Root ,2013-2021,152,142.0,23.0,6109.0,133*,51.33,7034.0,86.84,16.0,35.0,5.0,491,44,ENGLAND,2013,2021,8,0.9342105263157895,0.1619718309859155,43.021126760563384,1,133,0.11267605633802817,0.24647887323943662,0.035211267605633804,491,44,535,3.4577464788732395,0.30985915492957744,15.690140845070422,3.767605633802817,2228,0.364707808151907,3881.0,6499.0,59.716879519926145,763.625
600,1419,JJ Roy ,2015-2021,98,93.0,2.0,3658.0,180,40.19,3410.0,107.27,9.0,20.0,9.0,428,73,ENGLAND,2015,2021,6,0.9489795918367347,0.021505376344086023,39.333333333333336,0,180,0.0967741935483871,0.21505376344086022,0.0967741935483871,428,73,501,4.602150537634409,0.7849462365591398,23.118279569892472,5.387096774193548,2150,0.5877528704209951,1508.0,2909.0,51.839119972499134,609.6666666666666
601,1420,RC Russell ,1987-1998,40,31.0,7.0,423.0,50,17.62,638.0,66.3,0.0,1.0,0.0,36+,1+,ENGLAND,1987,1998,11,0.775,0.22580645161290322,13.64516129032258,0,50,0.0,0.03225806451612903,0.0,36,1,37,1.1612903225806452,0.03225806451612903,4.838709677419355,1.1935483870967742,150,0.3546099290780142,273.0,601.0,45.4242928452579,38.45454545454545
602,1423,OA Shah ,2001-2009,71,66.0,6.0,1834.0,107*,30.56,2331.0,78.67,1.0,12.0,6.0,144,26,ENGLAND,2001,2009,8,0.9295774647887324,0.09090909090909091,27.78787878787879,1,107,0.015151515151515152,0.18181818181818182,0.09090909090909091,144,26,170,2.1818181818181817,0.3939393939393939,11.09090909090909,2.5757575757575757,732,0.39912758996728465,1102.0,2161.0,50.99490976399815,229.25
603,1426,RJ Sidebottom ,2001-2010,25,18.0,8.0,133.0,24,13.3,194.0,68.55,0.0,0.0,2.0,11,0,ENGLAND,2001,2010,9,0.72,0.4444444444444444,7.388888888888889,0,24,0.0,0.0,0.1111111111111111,11,0,11,0.6111111111111112,0.0,2.4444444444444446,0.6111111111111112,44,0.3308270676691729,89.0,183.0,48.63387978142077,14.777777777777779
604,1427,CEW Silverwood ,1996-2001,7,4.0,0.0,17.0,12,4.25,34.0,50.0,0.0,0.0,1.0,1,0,ENGLAND,1996,2001,5,0.5714285714285714,0.0,4.25,0,12,0.0,0.0,0.25,1,0,1,0.25,0.0,1.0,0.25,4,0.23529411764705882,13.0,33.0,39.39393939393939,3.4
605,1430,GC Small ,1987-1992,53,24.0,9.0,98.0,18*,6.53,188.0,52.12,0.0,0.0,6.0,7,0+,ENGLAND,1987,1992,5,0.4528301886792453,0.375,4.083333333333333,1,18,0.0,0.0,0.25,7,0,7,0.2916666666666667,0.0,1.1666666666666667,0.2916666666666667,28,0.2857142857142857,70.0,181.0,38.67403314917127,19.6
606,1435,RA Smith ,1988-1996,71,70.0,8.0,2419.0,167*,39.01,3473.0,69.65,4.0,15.0,4.0,239,22,ENGLAND,1988,1996,8,0.9859154929577465,0.11428571428571428,34.55714285714286,1,167,0.05714285714285714,0.21428571428571427,0.05714285714285714,239,22,261,3.414285714285714,0.3142857142857143,15.542857142857143,3.7285714285714286,1088,0.4497726333195535,1331.0,3212.0,41.43835616438356,302.375
607,1438,VS Solanki ,2000-2006,51,46.0,5.0,1097.0,106,26.75,1504.0,72.93,2.0,5.0,2.0,135,7,ENGLAND,2000,2006,6,0.9019607843137255,0.10869565217391304,23.847826086956523,0,106,0.043478260869565216,0.10869565217391304,0.043478260869565216,135,7,142,2.9347826086956523,0.15217391304347827,12.652173913043478,3.0869565217391304,582,0.5305378304466728,515.0,1362.0,37.81204111600587,182.83333333333334
608,1441,AJ Stewart ,1989-2003,170,162.0,14.0,4677.0,116,31.6,6841.0,68.36,4.0,28.0,13.0,469+,26,ENGLAND,1989,2003,14,0.9529411764705882,0.08641975308641975,28.87037037037037,0,116,0.024691358024691357,0.1728395061728395,0.08024691358024691,469,26,495,2.8950617283950617,0.16049382716049382,12.54320987654321,3.0555555555555554,2032,0.434466538379303,2645.0,6346.0,41.67979829814056,334.07142857142856
609,1442,BA Stokes ,2011-2021,101,86.0,15.0,2871.0,102*,40.43,3011.0,95.35,3.0,21.0,5.0,231,88,ENGLAND,2011,2021,10,0.8514851485148515,0.1744186046511628,33.383720930232556,1,102,0.03488372093023256,0.2441860465116279,0.05813953488372093,231,88,319,2.686046511627907,1.0232558139534884,16.883720930232556,3.7093023255813953,1452,0.5057471264367817,1419.0,2692.0,52.71173848439822,287.1
